NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(mmHg)	Absolute Pressure(mmHg)	Wind Speed(m/s)	Gust(m/s)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
 3313	 2018-04-20 23:02:17	 120	 17.4	 61	 6.6	 59	 764.9	 759.5	 1.0	 1.4	 SW	 -0.8	 6.6	 0.00	 0.00	 2.40	 30.30	 440.10
 3314	 2018-04-21 01:02:17	 120	 15.9	 64	 4.5	 67	 765.0	 759.7	 0.3	 0.7	 NE	 -1.1	 4.5	 0.00	 0.00	 2.40	 30.30	 440.10
 3315	 2018-04-21 03:02:17	 120	 14.7	 64	 8.7	 32	 765.3	 760.0	 1.7	 2.4	 SW	 -7.1	 8.7	 0.00	 0.00	 2.40	 30.30	 440.10
 3316	 2018-04-21 05:02:17	 120	 13.7	 65	 7.6	 33	 765.4	 760.1	 2.0	 2.4	 SW	 -7.6	 6.4	 0.00	 0.00	 2.40	 30.30	 440.10
 3317	 2018-04-21 07:02:17	 120	 12.9	 66	 6.8	 39	 765.8	 760.4	 1.4	 2.0	 SW	 -6.2	 6.8	 0.00	 0.00	 2.40	 30.30	 440.10
 3318	 2018-04-21 09:02:17	 120	 12.7	 66	 9.6	 30	 766.4	 761.1	 1.7	 2.0	 NW	 -7.1	 9.6	 0.00	 0.00	 2.40	 30.30	 440.10
 3319	 2018-04-21 11:02:17	 120	 13.2	 69	 11.2	 22	 767.1	 761.8	 2.4	 3.7	 SW	 -9.7	 9.3	 0.00	 0.00	 2.40	 30.30	 440.10
 3320	 2018-04-21 13:02:17	 120	 14.3	 68	 12.4	 20	 767.4	 762.1	 2.4	 4.4	 SW	 -9.9	 10.6	 0.00	 0.00	 2.40	 30.30	 440.10
 3321	 2018-04-21 15:02:17	 120	 15.4	 65	 12.4	 21	 767.6	 762.2	 3.1	 4.4	 SW	 -9.3	 9.4	 0.00	 0.00	 2.40	 30.30	 440.10
 3322	 2018-04-21 17:02:17	 120	 17.0	 63	 14.3	 21	 767.0	 761.6	 2.7	 3.7	 NW	 -7.7	 12.2	 0.00	 0.00	 2.40	 30.30	 440.10
 3323	 2018-04-21 19:02:17	 120	 21.7	 56	 14.4	 21	 765.8	 760.4	 1.0	 1.7	 S	 -7.6	 14.4	 0.00	 0.00	 2.40	 30.30	 440.10
 3324	 2018-04-21 21:02:17	 120	 22.9	 51	 13.2	 22	 765.9	 760.6	 0.7	 1.4	 WSW	 -8.1	 13.2	 0.00	 0.00	 2.40	 30.30	 440.10
 3325	 2018-04-21 23:02:17	 120	 19.8	 57	 5.8	 41	 767.0	 761.6	 0.3	 0.7	 S	 -6.4	 5.8	 0.00	 0.00	 2.40	 30.30	 440.10
 3326	 2018-04-22 01:02:17	 120	 17.5	 60	 4.3	 51	 767.5	 762.2	 1.0	 1.4	 SE	 -4.9	 4.3	 0.00	 0.00	 0.00	 30.30	 440.10
 3327	 2018-04-22 03:02:17	 120	 15.8	 61	 2.2	 51	 767.9	 762.6	 0.0	 0.3	 SE	 -6.9	 2.2	 0.00	 0.00	 0.00	 30.30	 440.10
 3328	 2018-04-22 05:02:17	 120	 14.2	 62	 0.0	 60	 768.2	 762.8	 0.0	 0.3	 E	 -6.8	 0.0	 0.00	 0.00	 0.00	 30.30	 440.10
 3329	 2018-04-22 07:02:17	 120	 12.9	 63	 -0.4	 63	 768.3	 763.0	 1.4	 1.7	 E	 -6.6	 -0.4	 0.00	 0.00	 0.00	 30.30	 440.10
 3330	 2018-04-22 09:02:17	 120	 12.2	 63	 6.5	 43	 768.8	 763.4	 0.0	 0.3	 E	 -5.2	 6.5	 0.00	 0.00	 0.00	 30.30	 440.10
 3331	 2018-04-22 11:02:17	 120	 12.6	 69	 13.1	 20	 768.5	 763.2	 3.4	 5.4	 E	 -9.4	 9.8	 0.00	 0.00	 0.00	 30.30	 440.10
 3332	 2018-04-22 13:02:17	 120	 14.0	 68	 15.1	 18	 767.9	 762.6	 1.7	 3.4	 SW	 -9.0	 15.1	 0.00	 0.00	 0.00	 30.30	 440.10
 3333	 2018-04-22 15:02:17	 120	 15.6	 64	 10.3	 33	 767.6	 762.3	 3.4	 5.1	 SW	 -5.3	 6.6	 0.00	 0.00	 0.00	 30.30	 440.10
 3334	 2018-04-22 17:02:17	 120	 17.1	 61	 10.9	 33	 766.6	 761.3	 2.4	 5.1	 SW	 -4.7	 9.0	 0.00	 0.00	 0.00	 30.30	 440.10
 3335	 2018-04-22 19:03:17	 121	 17.2	 60	 7.3	 45	 766.2	 760.9	 1.0	 1.7	 S	 -3.8	 7.3	 0.00	 0.00	 0.00	 30.30	 440.10
 3336	 2018-04-22 21:03:17	 120	 16.0	 61	 5.8	 53	 765.8	 760.4	 0.7	 1.7	 S	 -3.0	 5.8	 0.00	 0.00	 0.00	 30.30	 440.10
 3337	 2018-04-22 23:03:17	 120	 15.0	 62	 5.4	 58	 764.8	 759.5	 0.7	 1.4	 NE	 -2.2	 5.4	 0.00	 0.00	 0.00	 30.30	 440.10
 3338	 2018-04-23 01:03:17	 120	 14.0	 63	 5.7	 59	 764.2	 758.9	 0.0	 0.3	 SE	 -1.7	 5.7	 0.00	 0.00	 0.00	 30.30	 440.10
 3339	 2018-04-23 03:03:17	 120	 13.3	 64	 6.7	 55	 762.9	 757.6	 0.3	 0.7	 E	 -1.7	 6.7	 0.00	 0.00	 0.00	 30.30	 440.10
 3340	 2018-04-23 05:03:17	 120	 12.7	 64	 6.9	 43	 761.3	 755.9	 1.0	 1.4	 NE	 -4.8	 6.9	 0.00	 0.00	 0.00	 30.30	 440.10
 3341	 2018-04-23 07:03:17	 120	 12.3	 64	 7.5	 33	 759.5	 754.1	 1.0	 1.7	 E	 -7.7	 7.5	 0.00	 0.00	 0.00	 30.30	 440.10
 3342	 2018-04-23 09:03:17	 120	 11.9	 64	 8.6	 33	 758.0	 752.7	 2.7	 5.1	 SE	 -6.8	 5.9	 0.00	 0.00	 0.00	 30.30	 440.10
 3343	 2018-04-23 11:03:17	 120	 11.6	 64	 6.8	 64	 757.2	 751.9	 1.4	 2.0	 E	 0.5	 6.8	 2.10	 2.10	 2.10	 32.40	 442.20
 3344	 2018-04-23 13:03:17	 120	 11.5	 64	 7.8	 72	 756.5	 751.1	 2.4	 3.4	 SE	 3.1	 5.6	 0.90	 3.00	 3.00	 33.30	 443.10
 3345	 2018-04-23 15:03:17	 120	 11.4	 63	 6.6	 72	 757.1	 751.8	 1.7	 3.1	 SE	 1.9	 6.6	 0.30	 3.30	 3.30	 33.60	 443.40
 3346	 2018-04-23 17:03:17	 120	 12.8	 62	 7.9	 49	 757.1	 751.7	 2.0	 4.8	 SW	 -2.1	 6.7	 0.30	 3.60	 3.60	 33.90	 443.70
 3347	 2018-04-23 19:03:17	 120	 13.4	 64	 8.4	 59	 755.9	 750.6	 4.1	 5.4	 S	 0.9	 3.3	 0.00	 3.60	 3.60	 33.90	 443.70
 3348	 2018-04-23 21:03:17	 120	 13.5	 61	 7.0	 60	 756.4	 751.1	 2.4	 4.8	 S	 -0.2	 4.7	 0.00	 3.60	 3.60	 33.90	 443.70
 3349	 2018-04-23 23:03:17	 120	 12.4	 61	 6.2	 65	 756.8	 751.5	 3.1	 4.1	 NE	 0.1	 2.4	 0.00	 3.60	 3.60	 33.90	 443.70
 3350	 2018-04-24 01:03:17	 120	 11.6	 62	 6.2	 70	 756.8	 751.5	 3.1	 4.4	 W	 1.1	 2.4	 0.00	 0.00	 3.60	 33.90	 443.70
 3351	 2018-04-24 03:03:17	 120	 11.0	 62	 6.3	 49	 756.9	 751.6	 2.7	 3.7	 SW	 -3.6	 3.3	 0.00	 0.00	 3.60	 33.90	 443.70
 3352	 2018-04-24 05:03:17	 120	 10.5	 63	 6.6	 48	 756.8	 751.4	 3.4	 4.8	 W	 -3.6	 2.3	 0.00	 0.00	 3.60	 33.90	 443.70
 3353	 2018-04-24 07:03:17	 120	 10.1	 63	 6.3	 51	 756.8	 751.5	 1.0	 1.7	 SW	 -3.1	 6.3	 0.00	 0.00	 3.60	 33.90	 443.70
 3354	 2018-04-24 09:03:17	 120	 10.0	 63	 6.2	 65	 756.4	 751.1	 1.4	 2.7	 NE	 0.1	 6.2	 0.00	 0.00	 3.60	 33.90	 443.70
 3355	 2018-04-24 11:03:17	 120	 10.0	 63	 6.4	 71	 756.2	 750.8	 0.7	 2.0	 SSE	 1.5	 6.4	 1.20	 1.20	 4.80	 35.10	 444.90
 3356	 2018-04-24 13:03:17	 120	 10.0	 63	 6.8	 73	 755.3	 749.9	 2.4	 3.4	 S	 2.3	 4.5	 0.60	 1.80	 5.40	 35.70	 445.50
 3357	 2018-04-24 15:03:17	 120	 10.2	 63	 7.5	 73	 754.1	 748.7	 2.0	 3.7	 SE	 3.0	 6.3	 2.10	 3.90	 7.50	 37.80	 447.60
 3358	 2018-04-24 17:03:17	 120	 10.2	 63	 6.7	 74	 753.6	 748.3	 0.7	 1.4	 SSW	 2.4	 6.7	 0.00	 3.90	 7.50	 37.80	 447.60
 3359	 2018-04-24 19:03:17	 120	 10.1	 63	 6.6	 75	 753.8	 748.5	 3.4	 4.1	 SW	 2.5	 2.3	 0.90	 4.80	 8.40	 38.70	 448.50
 3360	 2018-04-24 21:03:17	 120	 11.2	 62	 8.2	 71	 753.6	 748.3	 2.4	 4.4	 SE	 3.3	 6.0	 0.60	 5.40	 9.00	 39.30	 449.10
 3361	 2018-04-24 23:03:17	 120	 10.8	 62	 7.2	 43	 754.1	 748.8	 2.0	 3.7	 E	 -4.5	 5.9	 0.00	 5.40	 9.00	 39.30	 449.10
 3362	 2018-04-25 01:03:17	 120	 10.2	 62	 6.6	 44	 754.6	 749.3	 2.7	 4.1	 S	 -4.8	 3.6	 0.00	 0.00	 9.00	 39.30	 449.10
 3363	 2018-04-25 03:03:17	 120	 9.5	 63	 6.2	 46	 754.7	 749.4	 1.4	 2.7	 WSW	 -4.6	 6.2	 0.00	 0.00	 9.00	 39.30	 449.10
 3364	 2018-04-25 05:03:17	 120	 9.1	 63	 5.3	 53	 754.6	 749.3	 1.4	 2.7	 SW	 -3.5	 5.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3365	 2018-04-25 07:03:17	 120	 8.6	 64	 5.3	 60	 754.1	 748.8	 1.0	 1.7	 SE	 -1.8	 5.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3366	 2018-04-25 09:03:17	 120	 8.6	 64	 8.4	 43	 754.2	 748.9	 0.7	 1.4	 SW	 -3.4	 8.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3367	 2018-04-25 11:03:17	 120	 9.5	 67	 9.6	 33	 754.1	 748.8	 2.0	 3.1	 SW	 -5.9	 8.5	 0.00	 0.00	 9.00	 39.30	 449.10
 3368	 2018-04-25 13:03:17	 120	 10.9	 69	 10.4	 26	 753.9	 748.6	 1.4	 2.0	 WNW	 -8.3	 10.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3369	 2018-04-25 15:03:17	 120	 12.4	 66	 11.6	 22	 754.1	 748.7	 2.4	 3.1	 S	 -9.4	 9.7	 0.00	 0.00	 9.00	 39.30	 449.10
 3370	 2018-04-25 17:03:17	 120	 14.4	 64	 11.8	 23	 754.0	 748.7	 1.4	 2.7	 SW	 -8.7	 11.8	 0.00	 0.00	 9.00	 39.30	 449.10
 3371	 2018-04-25 19:03:17	 120	 18.7	 55	 10.9	 29	 753.3	 748.0	 2.7	 4.1	 E	 -6.4	 8.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3372	 2018-04-25 21:03:17	 120	 19.2	 53	 9.6	 36	 753.5	 748.1	 2.0	 2.4	 SE	 -4.7	 8.5	 0.00	 0.00	 9.00	 39.30	 449.10
 3373	 2018-04-25 23:03:17	 120	 16.4	 58	 5.4	 57	 754.0	 748.7	 1.4	 2.0	 E	 -2.4	 5.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3374	 2018-04-26 01:03:17	 120	 14.8	 61	 4.6	 66	 754.3	 749.0	 1.4	 1.7	 SE	 -1.2	 4.6	 0.00	 0.00	 9.00	 39.30	 449.10
 3375	 2018-04-26 03:03:17	 120	 13.3	 62	 2.8	 66	 754.7	 749.4	 1.0	 1.4	 E	 -2.9	 2.8	 0.00	 0.00	 9.00	 39.30	 449.10
 3376	 2018-04-26 05:03:17	 120	 12.2	 62	 5.1	 65	 755.0	 749.6	 1.0	 1.4	 SW	 -0.9	 5.1	 0.00	 0.00	 9.00	 39.30	 449.10
 3377	 2018-04-26 07:03:17	 120	 11.4	 63	 3.8	 63	 755.3	 749.9	 0.0	 0.3	 SW	 -2.6	 3.8	 0.00	 0.00	 9.00	 39.30	 449.10
 3378	 2018-04-26 09:03:17	 120	 11.1	 63	 7.6	 34	 756.0	 750.7	 2.0	 3.1	 SW	 -7.3	 6.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3379	 2018-04-26 11:03:17	 120	 11.6	 67	 9.1	 26	 756.5	 751.2	 1.0	 2.0	 W	 -9.4	 9.1	 0.00	 0.00	 9.00	 39.30	 449.10
 3380	 2018-04-26 13:03:17	 120	 12.8	 68	 10.0	 28	 757.1	 751.7	 1.0	 2.0	 N	 -7.7	 10.0	 0.00	 0.00	 9.00	 39.30	 449.10
 3381	 2018-04-26 15:03:17	 120	 14.4	 64	 9.5	 38	 757.4	 752.0	 3.7	 6.8	 S	 -4.1	 5.2	 0.00	 0.00	 9.00	 39.30	 449.10
 3382	 2018-04-26 17:03:17	 120	 16.1	 61	 10.0	 35	 757.1	 751.8	 3.7	 6.5	 NNW	 -4.8	 5.8	 0.00	 0.00	 9.00	 39.30	 449.10
 3383	 2018-04-26 19:03:17	 120	 15.7	 61	 7.6	 45	 757.5	 752.2	 3.1	 5.1	 SE	 -3.6	 4.0	 0.00	 0.00	 9.00	 39.30	 449.10
 3384	 2018-04-26 21:03:17	 120	 15.1	 61	 7.3	 48	 757.5	 752.2	 1.7	 2.7	 SE	 -3.0	 7.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3385	 2018-04-26 23:03:17	 120	 14.1	 62	 6.6	 52	 757.9	 752.6	 1.7	 2.4	 SE	 -2.5	 6.6	 0.00	 0.00	 9.00	 39.30	 449.10
 3386	 2018-04-27 01:03:17	 120	 13.2	 63	 6.6	 53	 758.2	 752.9	 2.0	 4.4	 S	 -2.3	 5.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3387	 2018-04-27 03:03:17	 120	 12.5	 63	 6.4	 57	 758.6	 753.2	 1.7	 2.7	 E	 -1.5	 6.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3388	 2018-04-27 05:03:17	 120	 12.0	 63	 6.4	 59	 758.6	 753.3	 3.4	 4.4	 E	 -1.0	 2.0	 0.00	 0.00	 9.00	 39.30	 449.10
 3389	 2018-04-27 07:03:17	 120	 11.5	 64	 6.3	 53	 758.8	 753.5	 2.0	 3.1	 SE	 -2.6	 5.0	 0.00	 0.00	 9.00	 39.30	 449.10
 3390	 2018-04-27 09:03:17	 120	 11.4	 64	 7.3	 41	 759.4	 754.1	 2.4	 4.1	 ESE	 -5.1	 5.1	 0.00	 0.00	 9.00	 39.30	 449.10
 3391	 2018-04-27 11:03:17	 120	 11.9	 65	 9.4	 34	 760.1	 754.7	 2.4	 5.4	 ESE	 -5.7	 7.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3392	 2018-04-27 13:03:17	 120	 13.3	 65	 10.1	 33	 760.4	 755.1	 1.7	 3.1	 S	 -5.4	 10.1	 0.00	 0.00	 9.00	 39.30	 449.10
 3393	 2018-04-27 15:03:17	 120	 14.7	 63	 10.1	 32	 760.8	 755.5	 2.7	 3.4	 NW	 -5.8	 7.5	 0.00	 0.00	 9.00	 39.30	 449.10
 3394	 2018-04-27 17:03:17	 120	 16.3	 61	 10.8	 32	 760.6	 755.3	 3.7	 6.5	 SW	 -5.2	 6.7	 0.00	 0.00	 9.00	 39.30	 449.10
 3395	 2018-04-27 19:04:17	 121	 20.4	 52	 10.2	 30	 760.5	 755.2	 2.4	 3.4	 SE	 -6.6	 8.2	 0.00	 0.00	 9.00	 39.30	 449.10
 3396	 2018-04-27 21:04:17	 120	 20.8	 52	 8.3	 36	 761.3	 755.9	 2.0	 3.4	 SE	 -5.9	 7.1	 0.00	 0.00	 9.00	 39.30	 449.10
 3397	 2018-04-27 23:04:17	 120	 17.8	 57	 5.8	 47	 762.1	 756.8	 1.7	 2.4	 SE	 -4.6	 5.8	 0.00	 0.00	 9.00	 39.30	 449.10
 3398	 2018-04-28 01:04:17	 120	 15.9	 60	 6.2	 48	 762.5	 757.1	 2.7	 4.4	 SE	 -4.0	 3.2	 0.00	 0.00	 9.00	 39.30	 449.10
 3399	 2018-04-28 03:04:17	 120	 14.6	 61	 5.3	 52	 762.5	 757.1	 1.4	 3.1	 SW	 -3.8	 5.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3400	 2018-04-28 05:04:17	 120	 13.5	 62	 6.4	 56	 762.5	 757.1	 2.0	 2.7	 S	 -1.7	 5.1	 0.00	 0.00	 9.00	 39.30	 449.10
 3401	 2018-04-28 07:04:17	 120	 12.8	 62	 6.5	 60	 762.8	 757.4	 3.7	 4.4	 SE	 -0.7	 1.6	 0.00	 0.00	 9.00	 39.30	 449.10
 3402	 2018-04-28 09:04:17	 120	 12.5	 62	 7.2	 47	 763.4	 758.0	 2.7	 3.4	 S	 -3.4	 4.3	 0.00	 0.00	 9.00	 39.30	 449.10
 3403	 2018-04-28 11:04:17	 120	 12.9	 63	 8.9	 34	 763.8	 758.5	 2.4	 3.7	 SE	 -6.1	 6.8	 0.00	 0.00	 9.00	 39.30	 449.10
 3404	 2018-04-28 13:04:17	 120	 14.0	 63	 10.5	 26	 764.4	 759.1	 2.0	 4.1	 S	 -8.2	 9.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3405	 2018-04-28 15:04:17	 120	 15.1	 62	 10.2	 30	 764.6	 759.3	 1.0	 1.4	 SW	 -6.6	 10.2	 0.00	 0.00	 9.00	 39.30	 449.10
 3406	 2018-04-28 17:04:17	 120	 16.7	 61	 11.3	 23	 764.3	 758.9	 2.7	 4.4	 SE	 -9.1	 8.9	 0.00	 0.00	 9.00	 39.30	 449.10
 3407	 2018-04-28 19:04:17	 120	 21.0	 52	 10.9	 21	 763.5	 758.2	 1.7	 3.1	 SSE	 -10.6	 10.9	 0.00	 0.00	 9.00	 39.30	 449.10
 3408	 2018-04-28 21:04:17	 120	 20.9	 53	 11.0	 23	 763.8	 758.5	 1.4	 2.0	 SW	 -9.3	 11.0	 0.00	 0.00	 9.00	 39.30	 449.10
 3409	 2018-04-28 23:04:17	 120	 18.7	 55	 4.4	 43	 764.6	 759.2	 0.0	 0.3	 NE	 -7.1	 4.4	 0.00	 0.00	 9.00	 39.30	 449.10
 3410	 2018-04-29 01:04:17	 120	 16.5	 58	 2.6	 51	 764.8	 759.5	 1.0	 1.4	 E	 -6.5	 2.6	 0.00	 0.00	 0.00	 39.30	 449.10
 3411	 2018-04-29 03:04:17	 120	 14.8	 60	 0.7	 61	 764.7	 759.4	 0.7	 1.4	 ENE	 -6.0	 0.7	 0.00	 0.00	 0.00	 39.30	 449.10
 3412	 2018-04-29 05:04:17	 120	 13.3	 61	 0.5	 64	 764.7	 759.4	 1.0	 2.0	 NE	 -5.5	 0.5	 0.00	 0.00	 0.00	 39.30	 449.10
 3413	 2018-04-29 07:04:17	 120	 12.2	 60	 0.1	 65	 764.9	 759.5	 0.0	 0.0	 N	 -5.7	 0.1	 0.00	 0.00	 0.00	 39.30	 449.10
 3414	 2018-04-29 09:04:17	 120	 11.6	 62	 7.3	 41	 765.6	 760.3	 0.3	 1.0	 N	 -5.1	 7.3	 0.00	 0.00	 0.00	 39.30	 449.10
 3415	 2018-04-29 11:04:17	 120	 12.1	 65	 10.6	 22	 765.6	 760.3	 1.4	 2.4	 WSW	 -10.2	 10.6	 0.00	 0.00	 0.00	 39.30	 449.10
 3416	 2018-04-29 13:04:17	 120	 13.4	 65	 10.9	 22	 766.1	 760.7	 3.4	 3.7	 W	 -10.0	 7.3	 0.00	 0.00	 0.00	 39.30	 449.10
 3417	 2018-04-29 15:04:17	 120	 14.7	 62	 11.3	 19	 765.8	 760.5	 2.0	 2.7	 WNW	 -11.5	 10.2	 0.00	 0.00	 0.00	 39.30	 449.10
 3418	 2018-04-29 17:04:17	 120	 16.4	 60	 11.0	 18	 765.5	 760.2	 2.4	 3.4	 N	 -12.4	 9.1	 0.00	 0.00	 0.00	 39.30	 449.10
 3419	 2018-04-29 19:04:17	 120	 18.1	 56	 11.2	 18	 764.9	 759.6	 1.7	 2.0	 SW	 -12.3	 11.2	 0.00	 0.00	 0.00	 39.30	 449.10
 3420	 2018-04-29 21:04:17	 120	 17.4	 57	 10.2	 21	 765.7	 760.4	 0.7	 1.0	 SW	 -11.2	 10.2	 0.00	 0.00	 0.00	 39.30	 449.10
 3421	 2018-04-29 23:04:17	 120	 16.1	 58	 5.6	 33	 766.2	 760.9	 0.3	 0.7	 NE	 -9.4	 5.6	 0.00	 0.00	 0.00	 39.30	 449.10
 3422	 2018-04-30 01:04:17	 120	 14.8	 60	 4.1	 41	 766.1	 760.8	 0.7	 1.4	 E	 -8.0	 4.1	 0.00	 0.00	 0.00	 39.30	 449.10
 3423	 2018-04-30 03:04:17	 120	 13.6	 61	 3.3	 40	 765.9	 760.6	 0.7	 1.0	 NE	 -9.0	 3.3	 0.00	 0.00	 0.00	 39.30	 449.10
 3424	 2018-04-30 05:04:17	 120	 12.6	 60	 4.1	 41	 766.1	 760.7	 0.3	 1.0	 NE	 -8.0	 4.1	 0.00	 0.00	 0.00	 39.30	 449.10
 3425	 2018-04-30 07:04:17	 120	 11.8	 61	 4.2	 41	 765.8	 760.4	 0.3	 1.0	 E	 -7.9	 4.2	 0.00	 0.00	 0.00	 39.30	 449.10
 3426	 2018-04-30 09:04:17	 120	 11.5	 61	 7.7	 35	 765.9	 760.6	 2.0	 2.7	 NE	 -6.8	 6.5	 0.00	 0.00	 0.00	 39.30	 449.10
 3427	 2018-04-30 11:04:17	 120	 12.2	 61	 11.3	 22	 764.8	 759.5	 3.4	 5.4	 NE	 -9.6	 7.7	 0.00	 0.00	 0.00	 39.30	 449.10
 3428	 2018-04-30 13:04:17	 120	 13.4	 61	 12.2	 19	 763.7	 758.3	 3.1	 4.1	 NE	 -10.8	 9.2	 0.30	 0.30	 0.30	 39.60	 449.40
 3429	 2018-04-30 15:04:17	 120	 13.7	 61	 10.1	 25	 763.5	 758.2	 3.1	 4.4	 NE	 -9.0	 6.8	 0.00	 0.30	 0.30	 39.60	 449.40
 3430	 2018-04-30 17:04:17	 120	 13.5	 60	 9.0	 32	 761.7	 756.4	 4.4	 6.1	 NE	 -6.8	 3.6	 0.30	 0.60	 0.60	 39.90	 449.70
 3431	 2018-04-30 19:04:17	 120	 13.0	 59	 10.2	 23	 760.4	 755.1	 1.7	 2.7	 NE	 -10.0	 10.2	 0.00	 0.60	 0.60	 39.90	 449.70
 3432	 2018-04-30 21:04:17	 120	 12.5	 59	 6.9	 49	 760.5	 755.2	 3.1	 6.5	 NNW	 -3.1	 3.2	 1.80	 2.40	 2.40	 41.70	 451.50
 3433	 2018-04-30 23:04:17	 120	 11.9	 60	 5.5	 63	 760.9	 755.6	 4.1	 6.1	 SE	 -1.0	 -0.2	 4.20	 6.60	 6.60	 45.90	 455.70
 3434	 2018-05-01 01:04:17	 120	 11.2	 59	 4.9	 62	 759.5	 754.2	 4.4	 7.1	 N	 -1.8	 -1.4	 1.20	 1.20	 7.80	 1.20	 456.90
 3435	 2018-05-01 03:04:17	 120	 10.6	 60	 3.9	 65	 758.7	 753.4	 4.4	 8.2	 NE	 -2.1	 -2.6	 1.50	 2.70	 9.30	 2.70	 458.40
 3436	 2018-05-01 05:04:17	 120	 10.1	 60	 4.2	 68	 757.7	 752.3	 3.1	 5.4	 NE	 -1.2	 0.1	 1.80	 4.50	 11.10	 4.50	 460.20
 3437	 2018-05-01 07:04:17	 120	 9.7	 61	 5.0	 69	 757.3	 752.0	 3.7	 6.5	 E	 -0.2	 -0.2	 0.90	 5.40	 12.00	 5.40	 461.10
 3438	 2018-05-01 09:04:17	 120	 9.5	 61	 5.7	 64	 757.2	 751.9	 2.0	 4.4	 NE	 -0.6	 4.4	 0.30	 5.70	 12.30	 5.70	 461.40
 3439	 2018-05-01 11:04:17	 120	 9.7	 61	 7.2	 51	 757.1	 751.8	 4.1	 5.1	 NE	 -2.3	 1.8	 0.00	 5.70	 12.30	 5.70	 461.40
 3440	 2018-05-01 13:04:17	 120	 10.3	 60	 8.7	 44	 756.5	 751.1	 1.4	 2.7	 E	 -2.9	 8.7	 0.00	 5.70	 12.30	 5.70	 461.40
 3441	 2018-05-01 15:04:17	 120	 10.8	 60	 8.8	 47	 756.2	 750.8	 1.0	 1.7	 E	 -1.9	 8.8	 0.00	 5.70	 12.30	 5.70	 461.40
 3442	 2018-05-01 17:04:17	 120	 10.7	 60	 8.2	 69	 755.9	 750.6	 1.7	 2.7	 NE	 2.9	 8.2	 3.30	 9.00	 15.60	 9.00	 464.70
 3443	 2018-05-01 19:04:17	 120	 10.6	 60	 7.3	 68	 756.4	 751.1	 2.0	 2.7	 SE	 1.8	 6.0	 3.30	 12.30	 18.90	 12.30	 468.00
 3444	 2018-05-01 21:04:17	 120	 10.6	 60	 7.6	 68	 756.7	 751.4	 1.4	 3.1	 SE	 2.1	 7.6	 0.60	 12.90	 19.50	 12.90	 468.60
 3445	 2018-05-01 23:04:17	 120	 10.2	 60	 6.6	 69	 757.7	 752.3	 0.7	 1.0	 SE	 1.3	 6.6	 0.00	 12.90	 19.50	 12.90	 468.60
 3446	 2018-05-02 01:04:17	 120	 9.9	 61	 6.3	 71	 758.1	 752.8	 0.7	 1.7	 E	 1.4	 6.3	 0.00	 0.00	 19.50	 12.90	 468.60
 3447	 2018-05-02 03:05:17	 121	 9.6	 61	 6.7	 72	 759.3	 754.0	 0.7	 1.4	 E	 2.0	 6.7	 0.00	 0.00	 19.50	 12.90	 468.60
 3448	 2018-05-02 05:05:17	 120	 9.4	 62	 6.6	 73	 760.5	 755.2	 1.4	 1.7	 W	 2.1	 6.6	 0.00	 0.00	 19.50	 12.90	 468.60
 3449	 2018-05-02 07:05:17	 120	 9.2	 62	 6.3	 72	 761.9	 756.6	 1.4	 1.7	 SW	 1.6	 6.3	 0.00	 0.00	 19.50	 12.90	 468.60
 3450	 2018-05-02 09:05:17	 120	 9.2	 62	 7.4	 69	 763.1	 757.8	 2.0	 2.7	 S	 2.1	 6.1	 0.00	 0.00	 19.50	 12.90	 468.60
 3451	 2018-05-02 11:05:17	 120	 9.5	 62	 7.6	 60	 764.6	 759.2	 2.7	 4.1	 SSE	 0.3	 4.7	 0.00	 0.00	 19.50	 12.90	 468.60
 3452	 2018-05-02 13:05:17	 120	 10.6	 61	 9.6	 41	 765.4	 760.1	 2.7	 4.8	 SSW	 -3.0	 7.0	 0.30	 0.30	 19.80	 13.20	 468.90
 3453	 2018-05-02 15:05:17	 120	 11.8	 61	 10.8	 26	 765.8	 760.5	 4.1	 5.1	 SE	 -7.9	 6.2	 0.00	 0.30	 19.80	 13.20	 468.90
 3454	 2018-05-02 17:05:17	 120	 13.9	 61	 12.0	 23	 765.3	 760.0	 2.7	 4.4	 SE	 -8.5	 9.6	 0.00	 0.30	 19.80	 13.20	 468.90
